customer_id,customer_fname,customer_lname,customer_city,customer_state,total_orders,total_spent
9944,Mary,Smith,Lawrenceville,GA,18,3454.59
288,Judith,Smith,San Juan,PR,16,3454.59
1099,Maria,Smith,Washington,DC,16,3453.71
11433,Peter,Smith,Caguas,PR,20,3453.5
4349,Donna,Williams,Salt Lake City,UT,21,3453.39
7393,Mary,Smith,Caguas,PR,16,3451.67
9478,Mary,Dixon,Lawrence,MA,14,3449.79
6952,Michael,Wise,Caguas,PR,16,3449.77
4851,Kimberly,Mcgrath,Caguas,PR,16,3449.76
11257,Heather,Chang,Folsom,CA,16,3449.76
9011,Mary,Smith,Caguas,PR,16,3449.72
11015,Mary,Martinez,Los Angeles,CA,18,3449.66
7679,Mary,Bruce,Caguas,PR,12,3449.65
4639,Kevin,Smith,Los Angeles,CA,16,3449.64
3976,Johnny,Costa,Carolina,PR,15,3449.62
9918,Alice,Smith,Caguas,PR,15,3449.62
10593,Mary,Phillips,Caguas,PR,16,3449.59
11988,Judy,Smith,Round Rock,TX,18,3449.58
3455,Mary,Smith,Tucson,AZ,15,3449.58
8422,Wayne,Crawford,Caguas,PR,19,3449.51
2785,Frances,Lawrence,Caguas,PR,20,3449.51
1595,Mary,Smith,Troy,MI,23,3449.43
1408,Mary,Diaz,Chicago,IL,17,3448.54
277,Roger,Hunt,Caguas,PR,18,3447.7
4295,Jessica,Smith,New York,NY,19,3447.64
2786,Adam,Navarro,Chicago,IL,16,3447.59
9988,Brenda,Simmons,Caguas,PR,17,3447.51
5139,Janet,Garner,Greenville,NC,15,3446.7
7898,Mary,Smith,Caguas,PR,21,3445.5
2847,Theresa,Mays,Tonawanda,NY,15,3444.61
11264,George,Smith,Caguas,PR,18,3444.61
8303,Ashley,Smith,Bell Gardens,CA,18,3444.59
4168,Zachary,Smith,Weslaco,TX,19,3444.58
8353,Mary,Mathis,Mililani,HI,18,3444.55
622,Karen,Davies,Caguas,PR,21,3444.54
3570,Mary,Nelson,Caguas,PR,18,3444.42
10503,Janice,Smith,Dallas,TX,19,3443.57
1545,Mary,Smith,Fontana,CA,16,3442.66
3810,Rose,Lamb,Caguas,PR,19,3441.59
2051,Maria,Stanley,Philadelphia,PA,16,3440.71
7250,Jacob,Smith,Caguas,PR,19,3439.74
119,Mary,Rosario,Caguas,PR,18,3439.74
1043,Mary,Smith,Florissant,MO,20,3439.69
10602,Mary,Smith,Memphis,TN,15,3439.67
5241,Emily,Jacobs,Germantown,MD,14,3439.67
11013,Andrew,Nguyen,Philadelphia,PA,18,3439.67
7809,Kimberly,Kramer,Caguas,PR,16,3439.65
968,Mary,Larson,Cleveland,OH,18,3439.63
331,Alexander,Russell,Tempe,AZ,20,3439.54
7084,Jennifer,Smith,Porterville,CA,19,3439.5
2079,Mary,Hunter,Bend,OR,16,3439.44
4081,Shawn,Gordon,Dallas,TX,18,3439.38
9230,Dorothy,Bender,Columbus,OH,15,3434.7
1291,Mary,Smith,Massillon,OH,18,3434.64
8978,Emily,Maxwell,North Hills,CA,15,3434.56
6492,Bryan,Smith,Provo,UT,15,3434.45
11588,Lawrence,Smith,Chicago,IL,16,3433.61
3942,Stephanie,Smith,Los Angeles,CA,16,3431.53
5633,Mary,Smith,Caguas,PR,18,3429.71
10844,Mary,Riley,Granada Hills,CA,15,3429.66
10800,Mary,Dunn,Arlington,TX,16,3429.65
3941,James,Harrell,Phoenix,AZ,17,3429.65
5552,Mary,Smith,Reynoldsburg,OH,16,3429.64
4650,Mary,Smith,Hanover,PA,15,3429.64
5192,Susan,Smith,Irvington,NJ,16,3429.62
5886,Ann,Smith,Hampton,VA,16,3429.61
10231,Michael,Reeves,Burnsville,MN,18,3429.56
10031,Crystal,Blake,Staten Island,NY,17,3429.48
10256,Mary,Little,Dallas,TX,18,3429.47
11398,Brian,Smith,Caguas,PR,18,3429.43
10046,Mary,Smith,Caguas,PR,19,3427.67
2798,Michelle,Petersen,Phoenix,AZ,16,3427.52
532,Mark,Smith,Sugar Land,TX,20,3425.66
680,Brittany,Brooks,Strongsville,OH,16,3424.65
2495,Lauren,Lutz,Webster,NY,17,3424.62
3790,Alan,Estes,Powder Springs,GA,16,3424.58
2381,Betty,Smith,Caguas,PR,19,3419.77
4053,Rebecca,Turner,Caguas,PR,15,3419.74
7647,Susan,Shannon,Muskegon,MI,18,3419.72
11171,Richard,Mcfarland,Caguas,PR,15,3419.68
8083,Marie,Figueroa,New York,NY,18,3419.67
7812,Madison,Smith,Hickory,NC,17,3419.66
7040,Mary,Koch,Pompano Beach,FL,16,3419.63
11710,Jacob,Hopkins,Hawthorne,CA,17,3419.61
2692,Mary,Smith,Pharr,TX,20,3419.6
229,Mary,Garrett,Jacksonville,FL,15,3419.58
952,Jack,Smith,Hesperia,CA,18,3419.55
7793,Mary,Smith,Caguas,PR,17,3419.54
9413,Mary,Preston,Jamaica,NY,18,3418.57
10099,Mary,Smith,Caguas,PR,15,3417.62
5590,Frank,Williams,Caguas,PR,16,3414.68
2164,Ethan,Smith,Caguas,PR,18,3414.58
7167,Harold,Medina,Caguas,PR,19,3414.51
3537,Ralph,Smith,La Mesa,CA,19,3414.47
3643,Donald,Smith,Los Angeles,CA,18,3414.32
210,Jonathan,Burns,Caguas,PR,20,3413.55
5488,Mary,Cisneros,Ontario,CA,21,3411.55
8102,David,Smith,Memphis,TN,18,3410.52
9155,Evelyn,Smith,Caguas,PR,17,3409.72
4584,Mary,Yu,San Juan,PR,17,3409.71
2556,Samuel,Hammond,Caguas,PR,14,3409.69
11955,William,Smith,Dearborn,MI,13,3409.69
4302,Nicole,Downs,Caguas,PR,17,3409.68
12398,Charles,Johnson,Caguas,PR,15,3409.67
8654,Mary,Glass,Caguas,PR,17,3409.65
8829,Charles,Smith,Woodside,NY,15,3409.65
6048,Mary,Hanson,Caguas,PR,16,3409.64
319,Arthur,Brown,Chicago,IL,17,3409.64
7054,Maria,Arnold,Caguas,PR,19,3409.64
4455,Jessica,Perry,Caguas,PR,17,3409.63
6392,Patricia,Greene,Washington,DC,16,3409.62
258,Aaron,Kennedy,Philadelphia,PA,17,3409.61
7036,Maria,Smith,Sanford,NC,15,3409.6
10926,Mary,Smith,Aguadilla,PR,16,3409.59
1350,Joseph,Patterson,Guaynabo,PR,14,3409.58
12278,Karen,Smith,Philadelphia,PA,15,3409.56
671,Anthony,Reyes,Tucson,AZ,20,3409.53
32,Alice,Smith,Caguas,PR,17,3409.51
4945,Mary,Meza,Brownsville,TX,17,3409.49
624,Mary,Ruiz,Oceanside,CA,15,3409.46
7963,Mary,Fisher,New York,NY,17,3409.46
11180,Lisa,Smith,Caguas,PR,16,3408.62
11455,Mary,Weaver,Caguas,PR,16,3407.63
9264,Mary,Smith,Caguas,PR,20,3406.59
899,Mary,Webster,Caguas,PR,18,3405.48
8056,John,Logan,Pharr,TX,17,3404.73
6304,Justin,Parker,Visalia,CA,16,3404.63
9565,Donald,Cantrell,Caguas,PR,17,3404.6
7185,Amber,Smith,Wichita,KS,18,3404.6
9065,Roy,Smith,Milwaukee,WI,15,3404.6
11075,Mary,Meyer,Ann Arbor,MI,20,3404.57
9068,Mary,Smith,Caguas,PR,19,3404.56
4072,Benjamin,Clark,Eugene,OR,16,3404.52
10052,Mary,Aguilar,Troy,MI,16,3404.47
4668,Mary,Schwartz,Mechanicsburg,PA,18,3404.45
743,Cynthia,Smith,Caguas,PR,19,3404.37
8885,Mary,Smith,Stockbridge,GA,17,3401.64
3216,Roy,Watts,Newark,NJ,17,3401.63
2582,David,Franklin,Caguas,PR,15,3399.78
7267,Benjamin,Smith,Caguas,PR,15,3399.74
124,Judy,Smith,Caguas,PR,17,3399.74
5667,Mary,Smith,Ewa Beach,HI,16,3399.71
11083,Evelyn,Morrison,Las Cruces,NM,15,3399.69
3411,Mary,Lester,Salina,KS,17,3399.67
2809,Evelyn,Bailey,Newark,DE,16,3399.67
8604,Bryan,Hill,Medina,OH,16,3399.65
11544,Diane,Perez,Chandler,AZ,15,3399.59
12028,Steven,Smith,Newark,NJ,16,3399.58
5179,Robert,Smith,Irwin,PA,14,3399.56
5048,Johnny,Smith,Buffalo,NY,18,3399.44
8378,Mary,Smith,Caguas,PR,18,3398.58
8687,Mary,Smith,Brooklyn,NY,19,3397.74
1109,Mary,Smith,Marrero,LA,16,3397.65
2044,Cynthia,Smith,Caguas,PR,20,3395.63
6731,Carol,Smith,Norwalk,CA,15,3395.62
2228,Carolyn,Woods,Aurora,CO,19,3395.56
3121,Mary,Murphy,Los Angeles,CA,16,3395.56
441,Aaron,Riddle,Brooklyn,NY,14,3394.74
5428,Mary,Smith,La Crosse,WI,15,3394.66
5447,James,Watkins,Caguas,PR,16,3394.66
9425,Mary,Kirk,Detroit,MI,14,3394.61
1231,Mary,Norman,Caguas,PR,15,3394.57
2002,Amy,Perez,Caguas,PR,18,3391.6
1311,Jacob,Wheeler,West Chester,PA,14,3390.73
7698,Mary,Smith,Endicott,NY,16,3389.83
4248,Jonathan,Smith,Eugene,OR,15,3389.78
10564,Ralph,Oliver,Caguas,PR,17,3389.76
2735,Mary,Pena,Caguas,PR,14,3389.76
10362,Mary,Graves,Caguas,PR,14,3389.72
2515,Susan,Smith,Apopka,FL,16,3389.68
4403,Mary,Evans,Bismarck,ND,14,3389.68
4322,Mary,Rasmussen,Caguas,PR,17,3389.63
7140,Samantha,Anderson,San Jose,CA,19,3389.63
191,Victoria,Smith,Portland,OR,18,3389.62
6536,Mary,Smith,San Francisco,CA,16,3389.6
12233,Karen,Small,Chicago,IL,17,3389.6
1511,Julia,Stewart,Wichita,KS,18,3389.58
4952,Elizabeth,Smith,Long Beach,CA,19,3389.55
589,Mary,Reynolds,Oxnard,CA,16,3389.52
8060,Sara,Logan,Chicago,IL,17,3389.47
11595,Zachary,Jones,Modesto,CA,20,3389.45
8668,Emily,Riley,Caguas,PR,20,3389.41
5113,Judith,Osborne,Caguas,PR,17,3387.69
5196,Mary,Smith,South San Francisco,CA,17,3387.65
9057,Randy,Brown,Caguas,PR,16,3387.44
4988,Michelle,Pierce,Washington,DC,17,3385.52
8116,Melissa,Smith,Dallas,TX,17,3384.66
12058,Mary,Smith,Washington,DC,19,3384.64
5982,Sharon,Smith,Caguas,PR,16,3384.61
2856,Karen,Guzman,Caguas,PR,20,3384.61
11517,Kathy,Kelley,Caguas,PR,15,3381.62
8677,Cynthia,Mccoy,Caguas,PR,16,3381.62
12084,Jennifer,Taylor,Frankfort,KY,19,3381.44
11118,Mary,Smith,Caguas,PR,17,3379.74
7359,Alexander,Jacobs,Jackson,MI,18,3379.72
8061,Mary,Cooley,Salt Lake City,UT,13,3379.72
12401,Angela,Gray,Los Angeles,CA,12,3379.67
3122,Joseph,Graves,Augusta,GA,17,3379.61
4732,Mary,Pierce,Glendale,AZ,16,3379.6
3999,Sarah,Coleman,Bronx,NY,15,3379.6
9364,Jessica,Lambert,Jamaica,NY,13,3379.59
12072,Mary,Stevens,Denver,CO,17,3379.58
843,Mary,Smith,Caguas,PR,15,3379.57
942,Mary,Smith,Caguas,PR,17,3379.47
8933,Jason,Smith,Dallas,TX,17,3379.46
3377,Ralph,Smith,Columbia,SC,19,3378.58
1643,Mary,Carr,Staten Island,NY,16,3378.58
981,Christine,Schwartz,Caguas,PR,15,3377.78
7841,Joseph,Mcintyre,Brooklyn,NY,18,3377.66
528,Susan,Smith,Caguas,PR,16,3377.61
5426,Mary,Smith,Antioch,CA,20,3377.55
12161,Mary,Smith,Yuma,AZ,18,3376.64
10705,Mary,Potter,Orlando,FL,17,3376.63
4870,Pamela,Walker,Decatur,GA,21,3375.62
10961,Mary,Smith,Highland,CA,20,3375.58
6280,Mary,Day,Caguas,PR,15,3374.68
8875,Mary,Lawrence,Saint Charles,MO,20,3374.63
2768,Adam,Smith,Caguas,PR,20,3374.53
8717,Adam,Taylor,Granada Hills,CA,20,3374.51
3627,Mary,Smith,Caguas,PR,18,3373.69
1327,Kelly,Elliott,Chicago,IL,19,3373.56
9031,Mary,Brown,Philadelphia,PA,17,3372.63
5191,Elizabeth,Wells,Caguas,PR,15,3371.76
5981,Ronald,Williamson,Burnsville,MN,17,3371.58
9467,Billy,Butler,Caguas,PR,16,3369.74
9229,Mary,Hernandez,Van Nuys,CA,16,3369.73
4411,Kathy,Smith,Brighton,MA,16,3369.73
2915,Sandra,Green,Mission Viejo,CA,12,3369.72
11223,Gary,Tanner,Azusa,CA,15,3369.72
880,Mary,Guzman,Marietta,GA,13,3369.72
2701,Christine,Smith,Elyria,OH,16,3369.69
1756,Jason,Dixon,Dallas,TX,14,3369.67
3070,Brian,Chavez,Caguas,PR,14,3369.65
2394,Mary,Smith,Rego Park,NY,19,3369.65
3691,Mary,Campos,Caguas,PR,16,3369.62
5844,Mary,Smith,Caguas,PR,20,3369.61
8959,Amy,Edwards,Dearborn,MI,16,3369.61
317,Deborah,Salazar,Wayne,NJ,14,3369.61
11125,Edward,Fitzgerald,Las Vegas,NV,15,3369.61
3646,Mary,Smith,New York,NY,18,3369.59
2010,Mary,Smith,San Antonio,TX,15,3369.58
6171,Mary,Mcdowell,Caguas,PR,18,3369.56
12222,Mary,Smith,Wyandotte,MI,16,3369.56
387,Mary,Levy,Caguas,PR,21,3369.34
5451,Wayne,Torres,Chicago,IL,18,3368.48
1000,James,Smith,Freeport,NY,18,3368.46
11052,Jason,Ashley,Caguas,PR,17,3364.67
363,Jennifer,Obrien,Caguas,PR,17,3364.55
8953,Emma,Avila,Meridian,ID,16,3364.51
6708,Mary,Costa,Virginia Beach,VA,18,3361.59
799,Danielle,Smith,Pompano Beach,FL,15,3359.75
10825,John,Burns,Jamaica,NY,16,3359.74
3281,Teresa,Werner,Caguas,PR,13,3359.73
3740,Mary,Smith,Caguas,PR,12,3359.71
3355,Mary,Morales,New Orleans,LA,17,3359.69
4306,Janice,Griffin,Norfolk,VA,19,3359.67
11268,Cynthia,Jenkins,Colorado Springs,CO,21,3359.66
4550,Patricia,Smith,Rome,NY,18,3359.62
5353,Mary,Smith,Amarillo,TX,15,3359.62
2387,Mary,Smith,Cypress,CA,17,3359.6
3850,Christina,Nelson,El Paso,TX,17,3359.58
11177,Mary,Cowan,Wayne,NJ,18,3359.38
3955,Bryan,Stanton,Yonkers,NY,20,3359.28
255,Mary,Smith,Caguas,PR,16,3355.63
374,Mary,Camacho,Mesa,AZ,16,3354.62
8457,Joseph,Larsen,Bakersfield,CA,19,3354.51
10718,Mary,Lambert,Marietta,GA,23,3353.5
3679,Mary,Carpenter,New York,NY,17,3352.56
7473,Mary,Smith,Caguas,PR,23,3350.61
10509,Mary,Smith,Columbus,OH,19,3349.68
10346,Shawn,Smith,Caguas,PR,18,3349.67
10264,Keith,Smith,Caguas,PR,16,3349.67
6435,Judy,Smith,Salinas,CA,16,3349.65
407,Mary,Fischer,Atlanta,GA,15,3349.62
4270,Charles,Smith,Caguas,PR,17,3349.61
2980,Mildred,Raymond,Marietta,GA,18,3349.61
2663,Mary,Foster,San Diego,CA,17,3349.59
7342,Julia,Hicks,Greeley,CO,15,3349.59
7022,Mary,Smith,Miami,FL,18,3349.58
74,Alice,Rush,Jacksonville,NC,18,3349.56
11907,Stephen,Lynn,Newark,NJ,15,3349.55
9171,Mary,Bruce,Virginia Beach,VA,16,3349.33
5351,Mary,Smith,Cleveland,OH,18,3347.5
7175,Judy,Webb,Caguas,PR,17,3346.46
6892,Robert,Kramer,Bakersfield,CA,15,3345.63
2790,Mary,Nielsen,Santa Ana,CA,15,3345.52
390,Mary,Smith,Caguas,PR,17,3344.73
11852,Scott,Smith,Caguas,PR,17,3344.69
1605,Mary,Horne,Chandler,AZ,17,3344.67
6399,Mary,Jones,Chicago,IL,16,3344.66
11783,Maria,Smith,Highland Park,MI,15,3344.62
3636,Willie,Smith,Caguas,PR,15,3344.59
11400,Frances,Holmes,Fort Worth,TX,19,3344.53
9547,Mary,Smith,Los Angeles,CA,15,3344.49
10850,Mary,Smith,Caguas,PR,18,3343.74
91,Ashley,Smith,Spring,TX,17,3343.73
9209,Mary,Smith,Los Angeles,CA,17,3341.47
9723,Rose,White,Los Angeles,CA,16,3339.71
369,Madison,Sheppard,Chicago,IL,18,3339.71
2336,Kathy,Pratt,Caguas,PR,19,3339.69
7971,William,Smith,Annandale,VA,14,3339.69
3110,Phillip,Smith,Irwin,PA,14,3339.67
1620,Stephen,Horton,Beloit,WI,14,3339.64
6710,Douglas,Moore,Santa Fe,NM,16,3339.63
10657,Bryan,Jackson,Anaheim,CA,18,3339.6
366,Larry,Williamson,Caguas,PR,16,3339.58
11586,Nancy,Wright,New Orleans,LA,19,3339.56
11102,Mary,Jackson,Caguas,PR,18,3339.54
11287,Richard,Richmond,Houston,TX,17,3339.53
7399,Mary,Valdez,Los Angeles,CA,16,3339.52
5035,Mary,Drake,New York,NY,17,3339.44
9231,Mary,Smith,Mission Viejo,CA,19,3338.65
10265,Mary,Ramirez,Wyoming,MI,20,3338.56
10830,Mary,Espinoza,Rosemead,CA,15,3334.73
5645,Mary,Villegas,Oxnard,CA,14,3334.72
5856,Melissa,Gomez,Detroit,MI,19,3334.7
7326,Susan,Smith,Aurora,IL,15,3334.7
10746,Laura,Smith,Winter Park,FL,17,3333.73
2485,Mary,Hernandez,Caguas,PR,17,3333.72
4671,Eric,Diaz,Chandler,AZ,15,3333.56
8871,Janice,Smith,Granite City,IL,18,3333.55
11877,Jeffrey,Krueger,San Francisco,CA,23,3332.6
8124,Peter,Smith,Glendale,AZ,17,3330.58
7669,Richard,Patton,Caguas,PR,17,3329.76
3525,Joseph,Flores,Cleveland,OH,15,3329.74
45,Mary,Nunez,Denver,CO,15,3329.74
5199,Patricia,Martinez,Caguas,PR,16,3329.72
12015,Vincent,Ortiz,Caguas,PR,15,3329.72
505,Mary,Smith,Scottsdale,AZ,17,3329.7
8247,Mary,Smith,Philadelphia,PA,17,3329.67
7517,Anna,Sullivan,Caguas,PR,16,3329.65
1608,Michael,Smith,Fort Lauderdale,FL,18,3329.65
4796,Kelly,Mcbride,Caguas,PR,17,3329.65
76,Joseph,Young,Los Angeles,CA,17,3329.65
862,Richard,Smith,San Antonio,TX,15,3329.65
9687,Mary,Mccormick,Miami,FL,14,3329.61
6444,John,Smith,Caguas,PR,15,3329.61
5214,Mary,Poole,New York,NY,17,3329.6
9910,Justin,Ortega,Encinitas,CA,14,3329.59
4965,Mary,Gutierrez,Santa Clara,CA,17,3329.56
879,Joseph,Thomas,Caguas,PR,15,3329.53
9860,Mary,Mckenzie,Caguas,PR,17,3328.76
726,Barbara,Myers,Mililani,HI,20,3327.56
6691,John,Smith,Miami,FL,16,3325.63
4847,Michael,Smith,Caguas,PR,17,3324.61
3780,Mary,Smith,Caguas,PR,20,3324.53
2559,Donna,Hall,Orlando,FL,15,3324.31
1056,James,Dean,Caguas,PR,19,3323.58
2616,Scott,Humphrey,Caguas,PR,14,3322.73
10412,Jean,Hartman,Vega Baja,PR,16,3321.63
2653,Mary,Smith,Atlanta,GA,19,3320.49
1496,Frank,Davis,Bridgeton,NJ,17,3319.83
1286,Nathan,Smith,Las Vegas,NV,15,3319.8
10664,Mary,Bush,San Ramon,CA,15,3319.79
1750,Christopher,Sanford,La Mesa,CA,17,3319.75
9688,Frances,Smith,Tucson,AZ,15,3319.74
1205,Mary,Powell,Miami,FL,18,3319.71
11074,Roy,Hill,Caguas,PR,16,3319.69
3177,Mary,Nguyen,Irvington,NJ,12,3319.68
2546,Mary,Smith,Caguas,PR,16,3319.67
4077,Amy,Smith,Los Angeles,CA,14,3319.66
7331,Pamela,Strong,Lombard,IL,16,3319.64
7673,Matthew,Delgado,Chicago,IL,18,3319.63
4537,Michael,Holloway,Fort Lauderdale,FL,15,3319.63
6947,Frances,Boyle,Los Angeles,CA,16,3319.62
7237,Olivia,Gregory,Caguas,PR,14,3319.61
7630,Judith,Smith,Opelousas,LA,15,3319.61
102,Gregory,Smith,Caguas,PR,16,3319.59
2738,Amber,Holmes,Phoenix,AZ,16,3319.58
10147,Mary,Kelley,Caguas,PR,19,3319.58
6661,Samantha,Floyd,Caguas,PR,15,3319.58
8927,Emily,Johnson,North Hollywood,CA,16,3319.57
6568,Mary,Wilson,Joliet,IL,19,3319.55
2418,Helen,Smith,Enfield,CT,18,3319.52
7041,Nancy,Smith,Elmhurst,IL,20,3319.5
10126,Mary,Lee,San Diego,CA,21,3319.46
8088,Mary,Morris,San Marcos,TX,17,3317.64
3114,Mary,Briggs,Billings,MT,18,3317.58
1513,Karen,Smith,North Hills,CA,18,3317.51
10641,Mary,Hodges,Irving,TX,19,3315.68
7775,Amy,Le,Dundalk,MD,18,3315.53
311,Michael,Townsend,Austin,TX,15,3314.8
7090,Mary,Smith,Van Nuys,CA,17,3314.68
10358,Larry,Alvarez,Caguas,PR,16,3314.68
3549,Adam,Morris,Caguas,PR,17,3313.62
12411,Mary,Perez,Caguas,PR,18,3313.54
5955,Mildred,Burke,Carolina,PR,15,3311.67
5026,Christian,Smith,Jonesboro,AR,14,3309.73
1229,Mary,Brewer,Caguas,PR,13,3309.73
9472,Thomas,Jimenez,Huntington Beach,CA,18,3309.7
5661,Christopher,Smith,Indio,CA,15,3309.68
11419,Jessica,Chaney,York,PA,17,3309.68
9312,John,Campos,Massillon,OH,17,3309.67
10516,Donald,Lyons,Buffalo,NY,14,3309.66
2154,Mary,Andrews,Laredo,TX,18,3309.66
1185,Rachel,Smith,Saint Paul,MN,18,3309.63
9732,Nancy,Jennings,Caguas,PR,16,3309.63
9471,Mary,Adams,Caguas,PR,15,3309.62
438,Diane,Smith,Carlsbad,CA,15,3309.6
6017,Juan,Wells,Wyandotte,MI,16,3309.59
9643,Olivia,Smith,Caguas,PR,14,3309.56
2295,Mary,Carlson,Clarksville,TN,16,3309.55
70,Mary,Simmons,Los Angeles,CA,18,3309.49
6257,Alice,Boyd,Cayey,PR,16,3309.46
10414,William,Cunningham,Eugene,OR,15,3309.43
10180,Andrea,Ferguson,Middletown,CT,16,3307.45
6442,Amanda,Kelly,Caguas,PR,16,3304.74
1438,Jason,Smith,Mesa,AZ,19,3304.62
315,Danielle,Hampton,Modesto,CA,15,3304.55
486,John,Smith,Lancaster,OH,21,3304.53
9941,Mary,Smith,Caguas,PR,18,3304.5
9756,Mary,White,Dallas,TX,17,3303.65
1002,Mary,Lowe,Milpitas,CA,20,3303.61
3159,Mary,Hill,Cleveland,OH,22,3303.5
5421,Mary,Carlson,Caguas,PR,16,3303.5
391,Gloria,Greene,Saginaw,MI,19,3302.67
10585,Michael,Keller,Caguas,PR,17,3302.39
7153,Victoria,Smith,Caguas,PR,15,3301.54
8266,Mary,Patterson,Hayward,CA,18,3301.38
4678,Mary,Jones,La Mirada,CA,16,3299.8
8969,Sandra,Bennett,Carrollton,TX,19,3299.78
1416,Edward,Pugh,Atlanta,GA,13,3299.77
6822,Diana,Smith,Caguas,PR,13,3299.72
6735,Barbara,Martin,Caguas,PR,16,3299.7
9376,Mary,Hill,Caguas,PR,18,3299.69
7751,Mary,Smith,National City,CA,16,3299.66
5766,Mary,Melton,Caguas,PR,16,3299.64
11233,Mary,Murphy,Caguas,PR,17,3299.63
1031,Alexander,Smith,Cypress,CA,16,3299.6
1606,Brandon,Smith,Caguas,PR,15,3299.5
1982,Kathryn,Nolan,Washington,PA,14,3299.46
1265,Albert,Jones,San Francisco,CA,14,3299.4
8008,Mary,Delacruz,Oxnard,CA,17,3297.55
276,Christina,Wright,West Covina,CA,20,3297.55
4374,Mary,Smith,Caguas,PR,24,3296.42
11961,Alexander,Mitchell,Aurora,IL,15,3295.71
10210,Patricia,Wilkins,Modesto,CA,17,3295.66
11332,Denise,Smith,Caguas,PR,22,3295.64
6068,Michael,Green,Anaheim,CA,19,3295.6
3770,Mary,Johnson,San Sebastian,PR,17,3295.47
882,Mary,Smith,Caguas,PR,16,3294.8
8706,Jennifer,Morse,Brandon,FL,15,3294.74
5789,Katherine,Smith,Caguas,PR,15,3294.68
1218,Elizabeth,Smith,Caguas,PR,17,3294.61
9453,Amy,Murray,Caguas,PR,20,3294.6
2454,Kyle,Curtis,Santa Clara,CA,15,3294.57
7528,Mary,Bishop,Brooklyn,NY,21,3291.61
4233,Matthew,Smith,Parkville,MD,19,3291.59
6440,Jessica,Smith,Caguas,PR,21,3291.25
305,Mary,Lawrence,Caguas,PR,15,3289.77
1771,Carol,Smith,Bridgeton,NJ,16,3289.74
12361,Janet,Odom,Caguas,PR,14,3289.7
4231,Arthur,Smith,Saint Paul,MN,15,3289.7
2831,Mary,Padilla,Los Angeles,CA,15,3289.69
10155,Mary,French,Pawtucket,RI,17,3289.69
42,Ethan,Smith,Duluth,GA,18,3289.66
3444,Karen,Olsen,Los Angeles,CA,16,3289.64
7863,Elizabeth,Hodges,Mililani,HI,18,3289.63
9699,Timothy,Paul,Caguas,PR,16,3289.59
2885,Mark,Smith,New York,NY,17,3289.59
6995,Mary,Smith,Brandon,FL,15,3289.56
6420,Jacqueline,Mahoney,Morganton,NC,15,3289.56
10940,Mary,Crawford,Caguas,PR,20,3289.52
9182,Mary,English,Troy,MI,20,3289.48
7208,Donald,Smith,Middletown,CT,16,3287.69
11389,Eugene,Smith,Saint Louis,MO,20,3287.55
5010,Mary,Olsen,Cleveland,OH,16,3285.54
11969,Mary,Smith,Honolulu,HI,13,3284.74
324,Jean,Clay,Pico Rivera,CA,15,3284.72
3906,Mary,Rogers,Tucson,AZ,17,3284.61
4459,Betty,Neal,Caguas,PR,17,3284.56
2149,Mary,Smith,Tucson,AZ,17,3283.78
7366,William,Ellison,Columbia,SC,16,3283.54
635,Mary,Smith,Caguas,PR,14,3282.72
95,Susan,Williams,Hyattsville,MD,20,3282.63
848,Mary,Smith,Los Angeles,CA,19,3281.45
9280,Mary,Blankenship,Caguas,PR,11,3279.74
4912,William,Mcgee,Caguas,PR,17,3279.74
11569,Mary,Smith,Caguas,PR,14,3279.72
12430,Hannah,Brown,Caguas,PR,15,3279.69
5212,Mary,Smith,Caguas,PR,14,3279.67
2004,Jeffrey,Mclaughlin,Guaynabo,PR,15,3279.65
9776,Diane,Davis,Endicott,NY,15,3279.63
3244,Mary,Garza,Caguas,PR,17,3279.63
3960,Mary,Smith,Caguas,PR,18,3279.62
1863,Mary,Brooks,Caguas,PR,24,3279.6
1916,Jason,Robinson,Caguas,PR,18,3279.6
2994,Mary,Lawson,Caguas,PR,17,3279.6
9394,Nancy,Smith,Fresno,CA,15,3279.59
7701,James,Lawson,Caguas,PR,16,3279.57
1981,Betty,Romero,Caguas,PR,17,3279.57
1966,Gregory,Dunn,Guayama,PR,15,3279.56
5378,Mary,Frye,Caguas,PR,16,3279.56
5998,Mary,Cline,Caguas,PR,16,3279.29
8712,Emily,Stone,Riverside,CA,18,3278.6
1131,Sharon,Henderson,Saint Louis,MO,17,3273.61
12319,Laura,Woodward,Caguas,PR,19,3273.59
8656,Melissa,Raymond,Caguas,PR,16,3271.6
5777,Mary,Terry,Caguas,PR,18,3269.77
10955,Jose,Peck,Wichita,KS,14,3269.77
9837,Marilyn,Short,Goose Creek,SC,16,3269.72
5855,Daniel,Young,Caguas,PR,14,3269.71
9500,Mary,Vance,Florissant,MO,18,3269.68
5250,Donald,Smith,Caguas,PR,17,3269.67
10698,Bobby,Smith,La Mirada,CA,20,3269.66
12338,Michael,Hall,Phoenix,AZ,16,3269.65
2989,Mary,Henderson,Caguas,PR,14,3269.62
6818,Angela,Daniel,Carson,CA,20,3269.62
9774,Jennifer,Snyder,Caguas,PR,16,3269.59
9263,Joe,Smith,Dallas,TX,17,3269.57
636,Albert,Merritt,Long Beach,CA,18,3269.56
11166,Crystal,Brown,Caguas,PR,15,3269.56
7382,Dorothy,Smith,Chicago,IL,15,3269.56
3848,Mary,Smith,New Braunfels,TX,15,3269.54
